wage,edu,exp,city,reg,race,deg,com,emp
432.1,18,10,yes,northeast,white,yes,31.1,275
1495.73,16,32,yes,northeast,white,yes,9,149
302.34,14,2,yes,northeast,white,no,7.6,223
1152.8,18,2,yes,northeast,other,yes,14.9,204
1068.38,12,5,yes,northeast,white,no,16.8,138
395.47,12,15,no,northeast,white,no,17,102
345.68,12,8,no,northeast,white,no,0.8,69
1044.63,17,32,no,northeast,other,yes,11.5,196
427.35,12,15,no,northeast,other,no,15.8,94
648.72,18,26,no,northeast,white,yes,18.7,110
444.44,18,23,no,northeast,white,yes,7.7,46
569.8,9,43,no,northeast,white,no,9.7,96
403.61,10,31,no,northeast,white,no,6.3,266
356.13,12,28,no,northeast,white,no,18.3,61
244.94,12,5,no,northeast,white,no,28.8,195
237.42,12,6,no,northeast,white,no,3.1,76
545.47,12,27,no,northeast,white,no,12.2,174
284.9,12,18,no,northeast,white,no,10.7,96
617.28,12,15,no,northeast,white,no,11.5,164
914.06,18,11,no,northeast,white,yes,25.2,34
356.13,18,10,no,northeast,white,yes,16.9,117
664.77,9,32,no,northeast,white,no,3.8,155
997.15,16,9,no,northeast,white,yes,20.9,113
281.8,16,15,no,northeast,white,yes,0.1,176
346.21,7,27,no,northeast,white,no,38.9,22
356.13,12,10,no,northeast,other,no,8.5,6
213.68,12,29,no,northeast,white,no,21,40
403.61,7,38,yes,northeast,white,no,20.4,39
646.33,15,33,yes,northeast,white,no,10.2,52
546.06,12,23,yes,northeast,white,no,27.7,272
462.96,11,4,yes,northeast,white,no,17.9,171
186.89,11,20,yes,northeast,white,no,2.1,72
284.9,10,42,yes,northeast,white,no,14.3,49
543.54,12,11,yes,northeast,white,no,25.6,60
213.24,14,21,no,northeast,white,no,1.3,61
617.28,12,3,no,northeast,white,no,12.8,96
2541.76,12,27,no,northeast,white,no,4.2,148
652.9,12,22,yes,northeast,white,no,3.7,93
593.54,12,7,yes,northeast,white,no,24.7,27
664.77,12,12,yes,northeast,white,no,8.1,71
914.06,14,12,yes,northeast,white,no,24.8,97
641.03,10,44,no,northeast,white,no,6.1,50
308.64,12,4,no,northeast,other,no,9,123
515.33,12,42,no,northeast,white,no,20.6,138
474.68,11,6,no,northeast,white,no,35.9,43
2184.24,14,21,no,northeast,white,no,18.4,213
252.3,8,24,no,northeast,white,no,17.7,41
379.87,16,13,no,northeast,white,yes,17.9,158
709.22,18,28,no,northeast,white,no,18.1,77
759.73,16,33,no,northeast,white,no,28.5,152
474.83,18,28,no,northeast,white,yes,0,214
555.56,16,38,no,northeast,white,no,0.8,265
830.96,16,30,no,northeast,white,no,4.8,202
569.8,15,0,no,northeast,white,no,10.8,196
1187.08,18,43,no,northeast,other,yes,19.6,186
339.27,10,37,no,northeast,white,no,4.9,108
498.58,12,8,yes,northeast,white,no,21.9,69
200.83,9,12,yes,northeast,white,no,13,56
320.22,12,14,yes,northeast,other,no,5.9,80
278.42,12,5,yes,northeast,white,no,5.9,44
493.83,16,0,yes,northeast,white,yes,21.4,90
705.13,18,4,yes,northeast,white,yes,11.9,134
1115.86,16,19,yes,northeast,other,no,6,67
764.48,14,20,no,northeast,white,no,23.2,173
427.35,12,19,no,northeast,white,no,1.2,22
436.25,2,24,no,northeast,white,no,25.5,279
237.42,18,21,no,northeast,other,yes,15.7,204
737.93,12,30,no,northeast,white,no,0.4,123
949.67,12,18,no,northeast,other,no,2.5,100
320.13,12,4,no,northeast,other,no,4.1,70
339.51,12,15,no,northeast,black,no,3.4,52
534.19,12,11,no,northeast,other,no,9.6,141
569.8,14,39,no,northeast,white,no,15.8,59
332.38,16,14,no,northeast,white,yes,2.8,81
261.16,14,10,no,northeast,other,no,17.3,43
379.87,12,9,no,northeast,other,no,1.5,30
439.22,9,10,no,northeast,other,no,7.8,97
641.03,18,15,no,northeast,other,no,15.1,33
379.87,16,11,no,northeast,white,yes,17.9,243
522.32,12,24,no,northeast,other,no,9.4,20
332.38,11,2,no,northeast,white,no,20.8,147
332.38,12,44,no,northeast,other,no,17.8,199
142.45,12,1,no,northeast,white,no,5,111
197.53,13,19,no,northeast,white,no,8.4,75
332.38,13,5,no,northeast,white,no,7.2,51
759.73,12,38,yes,northeast,other,no,0.5,57
261.16,13,12,yes,northeast,white,no,9.7,152
427.35,12,16,no,northeast,white,no,9,267
330.01,12,14,no,northeast,white,no,8,159
1115.86,16,24,no,northeast,white,no,19.5,99
925.93,17,29,yes,northeast,white,no,5.7,68
320.51,12,2,yes,northeast,white,no,29.3,391
1139.6,12,28,yes,northeast,white,no,1.7,141
759.73,14,22,yes,northeast,white,no,8.7,89
287.04,14,0,no,northeast,white,no,28.6,89
222.22,12,0,no,northeast,white,no,9.5,252
617.28,11,15,no,northeast,white,no,8,82
423.17,12,19,no,northeast,other,no,10.1,135
830.96,12,27,no,northeast,white,no,17,126
415.48,12,12,no,northeast,white,no,8.9,66
854.7,12,8,no,northeast,white,no,13.8,141
405.03,12,13,no,northeast,white,no,14.7,331
676.64,13,32,no,northeast,white,no,2.1,147
641.03,12,10,no,northeast,other,no,19.8,148
604.49,12,35,no,northeast,other,no,19.9,225
593.54,8,41,no,northeast,white,no,11.3,65
317.92,13,21,yes,northeast,other,no,7.9,152
59.35,17,13,yes,northeast,white,yes,2.4,36
759.73,18,8,yes,northeast,white,no,10.7,227
653.89,18,15,no,northeast,white,yes,0.2,156
427.35,13,12,yes,northeast,white,no,0.7,259
396.83,15,-1,yes,northeast,white,no,14.6,106
735.99,17,19,yes,northeast,white,yes,1,223
366.26,13,22,yes,northeast,white,no,20.4,84
2374.15,18,15,yes,northeast,white,yes,0.6,292
229.39,13,1,no,northeast,white,no,12.5,21
883.19,15,22,no,northeast,white,no,0.9,121
902.18,12,8,no,northeast,other,no,5.8,191
617.28,15,4,no,northeast,white,no,0.9,200
460.75,17,4,no,northeast,white,no,20.7,49
474.83,18,9,no,northeast,white,yes,28.7,98
427.35,18,3,no,northeast,white,no,2.1,22
1022.01,13,33,no,northeast,white,no,1.3,111
474.83,16,13,no,northeast,white,no,15.1,52
432.1,12,6,no,northeast,other,no,7.8,139
440.95,10,44,no,northeast,other,no,22.9,271
619.66,16,15,no,northeast,white,no,1.9,147
451.09,14,5,no,northeast,white,no,11.8,189
427.35,12,22,no,northeast,white,no,22.4,158
498.58,12,2,no,northeast,white,no,13,42
427.35,12,11,no,northeast,other,no,17,175
327.43,12,25,no,northeast,white,no,0.9,79
474.83,14,22,no,northeast,white,no,12.7,51
735.99,12,24,no,northeast,white,no,21.9,65
97.34,12,3,no,northeast,other,no,20.2,124
356.13,14,34,no,northeast,white,no,11.4,54
332.38,12,38,no,northeast,other,no,8.7,211
932.41,15,38,no,northeast,white,no,9.5,117
728.87,16,13,no,northeast,other,yes,6.7,157
293.94,9,22,no,northeast,other,no,1.8,72
498.58,12,16,no,northeast,white,no,0.2,87
1646.09,13,20,no,northeast,other,no,12.8,98
189.93,14,29,yes,northeast,white,no,2.1,160
628.32,16,19,yes,northeast,white,yes,3.3,99
866.57,12,22,yes,northeast,white,no,21.3,168
163.58,12,0,yes,northeast,white,no,28.8,96
189.93,12,4,yes,northeast,other,no,3.6,119
403.61,14,10,yes,northeast,white,no,1.7,95
433.51,12,22,no,northeast,white,no,2.8,75
532.56,12,12,yes,northeast,white,no,15.6,174
427.35,12,21,yes,northeast,white,no,19.2,91
700.38,12,7,yes,northeast,white,no,7.5,139
1353.28,16,25,yes,northeast,white,yes,37.9,131
379.87,12,7,yes,northeast,white,no,28.2,114
666.67,18,4,yes,northeast,other,yes,13.1,56
664.77,16,11,yes,northeast,white,no,11.8,160
692.78,12,26,yes,northeast,white,no,16.7,119
2374.15,18,24,yes,northeast,white,yes,5.8,239
949.67,16,6,yes,northeast,white,yes,31.6,257
1899.34,14,22,yes,northeast,other,no,22.2,130
1424.5,17,29,yes,northeast,white,no,24.2,113
1661.92,16,20,yes,northeast,white,yes,11.7,14
1756.89,17,19,yes,northeast,white,no,3.7,236
830.96,11,47,yes,northeast,black,no,2,175
900.21,18,6,yes,northeast,other,no,9.1,133
949.67,18,10,yes,northeast,other,yes,19,162
332.38,16,1,yes,northeast,white,no,23,183
344.25,7,40,yes,northeast,other,no,11.4,102
277.78,12,36,yes,northeast,white,no,4.8,54
1020.89,14,29,yes,northeast,black,no,3.5,170
1080.25,12,35,yes,northeast,black,no,18.4,135
830.96,16,11,yes,northeast,other,yes,25.2,115
474.83,16,42,yes,northeast,white,no,0.2,58
360.08,18,25,yes,northeast,white,no,1.8,55
1127.21,12,12,yes,northeast,white,no,8.2,451
807.22,18,8,yes,northeast,white,no,5.1,234
296.3,16,15,yes,northeast,white,yes,15.6,168
356.13,17,4,yes,northeast,other,no,9.5,213
261.16,12,5,yes,northeast,white,no,13,243
569.8,12,28,yes,northeast,other,no,3.2,14
2136.75,18,17,yes,northeast,other,yes,15.2,118
1163.34,18,18,yes,northeast,white,yes,2.2,287
403.61,16,4,yes,northeast,white,yes,23.9,40
2018.04,18,9,yes,northeast,white,yes,8.8,128
902.18,16,9,yes,northeast,white,no,10.6,114
388.62,18,6,yes,northeast,other,yes,6.1,73
1590.69,16,18,yes,northeast,other,yes,14.8,174
1946.82,16,15,yes,northeast,other,yes,3.6,156
451.09,12,5,yes,northeast,white,no,0.8,75
949.67,18,32,yes,northeast,white,yes,2.9,176
415.48,16,14,yes,northeast,white,no,10.6,90
359.26,12,11,yes,northeast,white,no,0.6,218
546.06,11,11,yes,northeast,white,no,3.1,66
452.67,12,2,yes,northeast,white,no,17.1,178
168.83,18,43,yes,northeast,white,no,9.9,79
902.18,15,15,yes,northeast,white,no,18.9,139
830.96,18,26,yes,northeast,white,no,24.1,42
593.54,13,13,yes,northeast,white,no,6,53
462.96,12,30,yes,northeast,other,no,8.4,192
919.36,9,33,yes,northeast,white,no,2.2,20
522.32,14,6,yes,northeast,other,no,10.9,72
997.15,14,23,yes,northeast,white,no,11.8,111
451.09,12,33,yes,northeast,white,no,14.9,137
1522.63,16,20,yes,northeast,white,yes,25.6,49
427.35,12,9,yes,northeast,white,no,7.9,173
740.74,16,5,yes,northeast,white,no,14.6,350
326.97,4,32,yes,northeast,white,no,10.8,22
783.48,12,33,yes,northeast,other,no,29.5,125
522.32,17,33,yes,northeast,white,yes,7.1,338
1543.21,18,9,yes,northeast,other,no,2.4,286
1044.63,14,8,yes,northeast,other,no,22.5,64
949.67,18,15,yes,northeast,white,yes,3.9,68
546.06,10,40,yes,northeast,white,no,37.7,137
1032.76,18,10,yes,northeast,white,yes,8.6,157
997.15,18,19,yes,northeast,white,yes,6.6,57
759.73,12,28,yes,northeast,white,no,8.5,46
1661.92,16,11,yes,northeast,white,no,21.2,318
1661.92,18,16,yes,northeast,other,yes,10.6,65
830.96,13,8,yes,northeast,white,no,4.6,44
709.07,17,7,yes,northeast,white,yes,28.5,88
939.35,10,21,yes,northeast,other,no,9.5,47
759.73,18,26,yes,northeast,white,yes,9.8,74
332.38,9,50,yes,northeast,white,no,16.3,156
735.99,16,7,yes,northeast,other,no,13.1,136
474.83,17,11,yes,northeast,white,yes,12.3,99
997.15,12,12,yes,northeast,white,no,0,211
456.79,12,27,yes,northeast,white,no,22.8,291
356.13,12,12,yes,northeast,white,no,12,143
1139.6,14,29,yes,northeast,other,no,6.1,74
284.9,15,-1,yes,northeast,white,no,22.1,46
356.13,9,41,yes,northeast,white,no,26.5,127
446.13,12,43,yes,northeast,white,no,7.4,22
546.06,15,2,yes,northeast,white,no,2.5,83
379.87,12,3,yes,northeast,other,no,25.3,94
189.93,13,-1,yes,northeast,white,no,11.7,156
759.73,15,11,yes,northeast,white,no,7.1,158
493.83,12,42,yes,northeast,white,no,0.1,234
610.16,18,17,yes,northeast,other,yes,19.1,64
1187.08,12,15,yes,northeast,other,no,3.6,33
1068.38,13,30,yes,northeast,white,no,1.4,29
474.83,16,2,yes,northeast,white,yes,7.7,115
289.65,13,1,yes,northeast,white,no,3.9,117
244.54,12,3,yes,northeast,black,no,4.1,212
895.06,16,38,yes,northeast,white,yes,8.1,309
522.32,12,33,yes,northeast,white,no,8.2,85
94.97,10,2,yes,northeast,white,no,12.2,81
261.16,12,23,yes,northeast,other,no,10.9,36
617.28,15,-1,yes,northeast,white,no,8.1,175
902.18,18,23,yes,northeast,white,yes,24.8,48
830.96,5,45,yes,northeast,white,no,6.1,28
783.48,14,17,yes,northeast,white,no,6.3,255
740.74,16,6,yes,northeast,white,yes,12.9,43
395.06,14,1,yes,northeast,white,no,1.1,140
664.77,16,33,yes,northeast,white,yes,0.3,20
949.67,16,18,yes,northeast,white,yes,9.9,229
1305.79,18,11,yes,northeast,other,no,10.1,67
427.35,10,27,yes,northeast,black,no,1.1,255
641.03,15,7,yes,northeast,white,no,21.4,159
617.28,18,7,yes,northeast,other,yes,2.4,75
569.8,9,48,yes,northeast,other,no,13.4,188
116.33,18,32,yes,northeast,white,yes,16.8,176
617.28,14,11,yes,northeast,other,no,14.6,227
854.7,16,4,yes,northeast,white,yes,9.2,93
949.67,12,17,yes,northeast,other,no,11.1,76
735.99,12,18,yes,northeast,white,no,24.1,95
759.73,16,4,yes,northeast,white,yes,22.3,363
782.29,16,16,yes,northeast,other,yes,15.7,174
1080.25,13,24,yes,northeast,white,no,8.9,101
432.1,13,16,yes,northeast,white,no,4.1,64
593.54,11,13,yes,northeast,white,no,25.5,203
925.93,12,42,yes,northeast,white,no,12.6,111
807.22,14,40,yes,northeast,white,no,1.9,146
641.03,12,4,yes,northeast,other,no,2.9,207
877.97,18,33,yes,northeast,other,yes,0.1,108
284.9,12,4,yes,northeast,white,no,15.5,97
664.77,12,27,yes,northeast,white,no,12.4,28
427.35,12,12,yes,northeast,white,no,11,31
474.83,16,5,yes,northeast,white,no,2.5,209
1009.02,13,22,yes,northeast,other,no,17,103
362.35,14,0,yes,northeast,white,no,12.8,70
378.86,13,-1,yes,northeast,other,no,8.9,103
593.54,15,37,yes,northeast,white,no,11.6,23
474.83,12,11,yes,northeast,white,no,15.1,80
641.03,18,3,yes,northeast,white,no,23.5,98
550.81,13,5,yes,northeast,white,no,8.1,113
403.61,12,12,yes,northeast,white,no,16.3,101
854.7,12,33,yes,northeast,other,no,16.8,108
1068.38,16,13,yes,northeast,white,no,12.2,175
1305.79,16,10,yes,northeast,white,yes,10.5,50
688.51,16,19,yes,northeast,white,yes,12.3,63
411.52,14,23,yes,northeast,other,no,26.5,191
1187.08,16,28,yes,northeast,white,yes,12.6,158
2374.15,18,16,yes,northeast,white,yes,8,123
2374.15,16,18,yes,northeast,white,no,5.7,68
593.54,12,16,yes,northeast,white,no,8.8,35
902.18,14,16,yes,northeast,white,no,20.3,83
1020.89,14,10,yes,northeast,white,no,5.5,26
1590.69,18,12,yes,northeast,white,yes,12.2,93
2374.15,18,25,yes,northeast,white,no,7.1,180
293.21,14,0,yes,northeast,white,no,8.3,189
866.57,18,14,yes,northeast,other,no,6.2,161
1685.66,18,16,yes,northeast,white,yes,5.7,123
830.96,16,13,yes,northeast,other,yes,4.3,173
370.37,16,5,yes,northeast,black,yes,21.7,170
857.08,12,34,yes,northeast,white,no,8.9,60
593.54,12,44,yes,northeast,white,no,10.7,136
830.96,12,26,yes,northeast,white,no,10.6,191
759.73,13,10,yes,northeast,white,no,2.8,46
261.16,8,50,yes,northeast,white,no,1.5,90
830.96,16,17,yes,northeast,other,no,1.8,37
807.22,2,34,yes,northeast,white,no,26.8,119
322.89,0,50,yes,northeast,white,no,4.6,69
878.44,13,24,yes,northeast,white,no,22.7,228
370.37,14,0,yes,northeast,white,no,19.2,170
854.7,16,10,yes,northeast,white,no,6.6,107
284.9,12,6,yes,northeast,white,no,15.5,5
284.9,12,12,yes,northeast,white,no,17.9,61
273.03,15,11,yes,northeast,white,no,7.9,298
284.9,12,1,yes,northeast,white,no,0.1,131
830.96,12,24,yes,northeast,white,no,21.2,87
925.93,12,6,yes,northeast,white,no,0.1,240
546.06,9,45,yes,northeast,white,no,2.6,226
1780.63,18,23,yes,northeast,white,no,23.7,91
1780.63,16,31,yes,northeast,white,yes,17.9,52
1234.57,12,13,yes,northeast,white,no,9.1,88
246.91,12,7,yes,northeast,white,no,13.9,181
641.03,13,12,yes,northeast,white,no,2.6,50
274.69,17,7,yes,northeast,other,yes,23.5,63
688.51,10,16,yes,northeast,white,no,5.5,211
356.13,13,41,yes,northeast,white,no,6.6,69
593.54,12,15,yes,northeast,white,no,25.6,138
688.51,18,7,yes,northeast,white,yes,12.8,101
783.48,18,29,yes,northeast,other,no,7.9,125
902.18,18,7,yes,northeast,white,yes,0.7,25
1305.79,12,9,yes,northeast,white,no,1.7,111
783.48,12,13,yes,northeast,other,no,15.9,113
878.44,14,27,yes,northeast,white,no,18.7,50
522.32,12,4,yes,northeast,white,no,17.4,209
442.83,12,1,yes,northeast,white,no,20.7,39
578.7,16,8,yes,northeast,other,yes,14.1,228
949.67,18,10,yes,northeast,white,yes,8.1,76
1163.34,18,6,yes,northeast,other,yes,30.3,74
830.96,14,11,yes,northeast,white,no,17.8,231
546.06,12,9,yes,northeast,other,no,3.6,209
1068.38,16,9,yes,northeast,other,yes,17.2,253
593.54,12,29,yes,northeast,white,no,0.1,216
196.41,13,3,yes,northeast,white,no,14.9,118
949.67,16,10,yes,northeast,other,no,0.4,44
878.44,16,5,yes,northeast,white,yes,5.7,153
747.86,16,2,yes,northeast,white,no,3.7,82
997.15,16,4,yes,northeast,other,yes,37.7,88
854.7,12,15,yes,northeast,white,no,6.6,120
783.48,14,32,yes,northeast,white,no,0.5,103
296.3,13,3,yes,northeast,other,no,11.1,9
432.1,12,9,yes,northeast,other,no,15.3,176
673.12,13,18,yes,northeast,white,no,10.7,40
260.63,16,8,yes,northeast,white,yes,9.4,76
830.96,12,4,yes,northeast,white,no,9.3,457
1210.83,18,14,yes,northeast,white,no,19.8,40
878.44,18,5,yes,northeast,white,no,16.7,55
1187.08,16,42,yes,northeast,white,no,1.5,220
59.35,14,41,yes,northeast,black,no,13.5,110
688.51,12,5,yes,northeast,black,no,6.4,234
688.51,12,16,yes,northeast,white,no,8.7,244
1020.89,16,14,yes,northeast,white,yes,4.6,114
1424.5,18,17,yes,northeast,white,yes,25.9,146
356.13,16,2,yes,northeast,other,no,17.2,41
1163.34,18,10,yes,northeast,other,yes,6.4,96
1139.6,18,11,yes,northeast,other,no,31.3,120
742.57,8,37,yes,northeast,white,no,4.7,108
1020.89,16,10,yes,northeast,white,yes,5.8,188
874.49,14,14,yes,northeast,white,no,8.7,67
864.2,12,31,yes,northeast,white,no,28.9,52
555.56,14,2,yes,northeast,white,no,28.6,118
617.28,13,0,yes,northeast,white,no,6.1,103
617.28,13,0,yes,northeast,white,no,13.3,262
902.18,15,23,yes,northeast,white,no,9,64
724.12,12,16,yes,northeast,other,no,18.8,124
617.28,15,4,yes,northeast,white,no,6.2,71
593.54,12,6,yes,northeast,white,no,1.1,117
878.44,18,28,yes,northeast,white,no,4,34
493.83,15,35,yes,northeast,white,no,4.7,167
1162.99,15,19,yes,northeast,other,no,15.3,133
561.17,15,27,yes,northeast,other,no,11.4,32
1068.38,14,24,yes,northeast,white,no,16.7,110
949.67,18,33,yes,northeast,white,no,13.9,199
1044.63,18,11,yes,northeast,white,no,7,88
641.03,12,6,yes,northeast,white,no,20.4,132
370.37,12,26,yes,northeast,white,no,0.7,76
1424.5,16,13,yes,northeast,black,yes,17.8,36
617.28,18,9,yes,northeast,white,no,14.2,213
435.51,12,51,yes,northeast,white,no,15.3,81
522.32,12,30,yes,northeast,other,no,6.1,148
870.44,18,21,yes,northeast,white,yes,16.5,32
1187.08,14,27,yes,northeast,white,no,15,80
409.65,14,0,yes,northeast,white,no,11.4,42
1471.98,12,22,yes,northeast,white,no,29.9,75
878.44,18,14,yes,northeast,white,yes,19.5,159
2374.15,18,36,yes,northeast,other,yes,5.1,180
593.54,12,12,yes,northeast,black,no,11.3,118
759.73,12,36,yes,northeast,white,no,6.4,108
144.03,12,0,yes,northeast,white,no,24.4,87
726.22,5,47,yes,northeast,white,no,9.2,108
427.35,12,11,yes,northeast,white,no,1.9,62
593.54,14,13,yes,northeast,other,no,21.3,73
370.37,12,33,yes,northeast,other,no,5.9,81
724.12,13,11,yes,northeast,other,no,15,55
1092.12,18,37,yes,northeast,white,no,21.5,182
1388.89,18,21,yes,northeast,white,yes,17.5,242
569.71,12,21,yes,northeast,white,no,24.4,19
522.32,12,36,yes,northeast,white,no,7.5,80
356.13,12,5,yes,northeast,other,no,7.5,217
522.32,11,14,yes,northeast,white,no,3.2,91
493.83,13,8,yes,northeast,white,no,0.2,21
854.7,13,15,yes,northeast,white,no,2.7,93
548.7,13,24,yes,northeast,white,no,14.2,79
616.1,12,37,yes,northeast,other,no,25.8,314
949.67,17,28,yes,northeast,white,no,25.6,30
1424.5,18,18,yes,northeast,white,yes,12.8,219
949.67,12,31,yes,northeast,white,no,1.9,82
1068.38,17,13,yes,northeast,white,yes,11.9,106
1139.6,18,45,yes,northeast,white,no,3.8,111
1661.92,18,18,yes,northeast,white,no,13.4,83
1187.08,18,27,yes,northeast,white,no,2.7,44
949.67,12,41,yes,northeast,white,no,7.4,257
949.67,18,15,yes,northeast,white,yes,6.3,105
797.72,17,21,yes,northeast,other,yes,11.9,56
890.31,12,41,yes,northeast,other,no,10.3,37
1092.12,16,18,yes,northeast,other,yes,5.5,83
189.93,12,12,yes,northeast,white,no,10.9,113
569.8,12,43,yes,northeast,other,no,24.2,143
1590.69,16,15,yes,northeast,other,yes,1.4,177
569.8,16,4,yes,northeast,white,yes,7.9,210
510.45,16,5,yes,northeast,white,yes,0.2,209
1139.6,14,17,yes,northeast,other,no,5.5,189
949.67,18,9,yes,northeast,white,yes,12,162
830.96,12,29,yes,northeast,white,no,17,91
593.54,12,16,yes,northeast,other,no,2.4,124
346.63,15,10,yes,northeast,white,no,16.5,108
1424.5,16,19,yes,northeast,white,yes,4.3,190
313.39,13,14,yes,northeast,white,no,16.5,129
427.35,15,3,yes,northeast,white,no,20.4,151
370.37,12,45,yes,northeast,other,no,13.3,33
474.83,16,1,yes,northeast,white,no,2.1,27
959.16,16,10,yes,northeast,white,no,5,281
830.96,18,4,yes,northeast,white,yes,12.4,142
168.72,16,0,yes,northeast,white,yes,17.9,196
783.48,16,25,yes,northeast,other,yes,5.1,197
2456.79,17,13,yes,northeast,white,no,0.3,196
1068.38,17,40,yes,northeast,white,no,2.5,73
795.61,11,19,yes,northeast,white,no,12.6,107
378.09,18,1,yes,northeast,white,no,10.2,70
735.99,16,4,yes,northeast,white,yes,26,223
237.42,12,12,yes,northeast,other,no,19.2,344
593.54,12,7,yes,northeast,white,no,13.1,60
2057.61,16,27,yes,northeast,white,yes,11.3,209
1305.79,16,15,yes,northeast,white,yes,15.6,116
555.56,8,19,yes,northeast,white,no,26.8,239
652.9,12,10,yes,northeast,white,no,7.3,113
949.67,12,24,yes,northeast,white,no,4.5,124
427.35,12,10,yes,northeast,white,no,1.5,81
368,11,48,yes,northeast,other,no,18.4,124
522.32,13,20,yes,northeast,black,no,6.2,92
807.22,18,17,yes,northeast,white,no,18.5,84
617.28,7,6,yes,northeast,white,no,5.1,55
949.67,16,9,yes,northeast,white,no,1.1,68
